userName,score,at,content
Pengguna Google,1,2022-02-19 05:38:46,"Kenapa ini saya kalau daftar brainly selalu tidak bisa dan ada tulisan ""ups.. terjadi kesalahan! Coba lagi.'' Padahal internet saya sangat lancar."
Pengguna Google,5,2022-02-19 03:12:58,Aplikasi nya mantappps dan sangat bagus sekali. Disini saya bisa membantu teman saya yg memerlukan bantuan untuk menyelesaikan tugasnya. Intinya kami disini bisa saling membantu untuk menyelesaikan tugas kami;) ;) ;).
Pengguna Google,5,2022-02-19 01:15:12,"Aplikasi nya bagus banget bisa mudah mengerjakan tugas, yang buat males cari di buku kayak aku ini bisa pake apalikasi brainly ini jadi mudah dan cepat,jangan ragu untuk dowlod, klo soal memori tenang ini gak menguras memori MB nya juga dikit cuma 18 MB doang lho udh segini aja aku kasih bintang lima untuk aplikasi brainly makasih yaaaa😘😘😘😘😘😘😘😍"
Pengguna Google,5,2022-02-19 00:45:31,"bagusss banget, bisa membantu kita untuk belajar memecahkan soal yg sulit,membatu kita menjadi pintar yukkkk buruan download aplikasi Brainly Sekarang!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
Pengguna Google,5,2022-02-18 15:20:35,"Terima kasih teman-teman brainly, yang telah menjawab pertanyaan-pertanyaan orang-orang yang nanya di aplikasi ini, itu juga membantu saya dalam belajar online. Sekali lagi saya berterima kasih 🙏"
Pengguna Google,5,2022-02-18 12:18:36,"Sumpah ini apknya bagus banget, cocok buat kalian yg susah ngerjain tugas atau PR dari sekolah.... Udah itu aja makasih🙏🏻 jangan lupa download yaaa... Dadaa👋🏻"
Pengguna Google,5,2022-02-18 11:06:23,"Hai aku aini kelas 6. aplikasi ini sangat membantu,,kalo misalkan aku ada pr matematika suka gampang carinya.yu buruan download aplikasi ini pokoknya gak akan kecewa deh percaya yaudah segitu dulu ya rating dari saya bye"
Pengguna Google,5,2022-02-18 07:17:07,Brainly ini sangat membantu saya dlm mengerjakan tugas sekolah terimakasih brainly .saya sangat senang sekali. Mudah sekali cara penggunaany ❤️😊🙏
Pengguna Google,5,2022-02-18 07:09:23,"Sangat membantu dalam mencari ilmu pada saat masa kini,semoga covid/virus atau penyakit di muka bumi ini hilang agar bisa ptm dan melakukan aktivitas seperti biasa"
Pengguna Google,2,2022-02-18 03:58:44,Saya tidak suka dengan aplikasi ini karna tidak bisa mengganti nama nya dan hanya bisa ganti foto profil nya saja mohon untuk pihak branly untuk menambah kan fitur ganti nama
Pengguna Google,5,2022-02-18 03:08:15,"Saya pengguna aplikasi branily,saya ingin mengucapkan terima kasih atas branily karena sudah membantu saya belajar, mengerjakan tugas saya terima kasih sekali lagi terhadap aplikasi branily,saya tidak menyesal menginstal aplikasi ini bagi yang belum menginstal aplikasi branily segera instal karena aplikasi branily sangat berguna terima kasih sekali lagi 🙏🙏"
Pengguna Google,5,2022-02-18 03:05:15,Bagus buat yang gk tau ke brainly aja enak banget tau apa pelajaran nya apa kalau google jg bisa si tapi lebih enak pake brainly Soalnya pada pinter dan jg ada yang sangat pintar aplikasi nya baguuuuus
Pengguna Google,4,2022-02-17 06:32:17,"Harus ditingkatkan lagi! Karena kadang aku nemuin jawaban yang kadang ² agak ngawur,, seperti""punya otak untuk mikirlah"" kan kita liat brainly untuk nyari jawaban🙏🙏"
Pengguna Google,5,2022-02-17 02:59:58,"Aplikasi brainly ini bagusss bangett, walaupun ga semua benar, tapi aku kebantu banget kalau belajar sama aplikasi brainly ini, btw kalian jangan lupa Download brainly ya teman2😀🙏"
Pengguna Google,5,2022-02-16 22:53:12,Terima kasih atasorang yang menciptakan aplikasi ini karena aplikasi ini sangat membantu bagi saya untuk belajar bagi teman-teman saya untuk belajar Dan saya akhirnya bisa menjadi juara kelas dengan hasil belajar saya jangan lupa menggunakan aplikasi brainly ya🤩
Pengguna Google,3,2022-02-16 17:27:09,Saya sangat kecewa jadi saya kasih bintang 3 isi bisa di lihat dalam 24 jam sekarang akses pengelihatan sudh abis tolong perbaikilah aplikasi ini sekian dari saya terimakasih 🙏
Pengguna Google,5,2022-02-16 16:06:29,Aplikasi ini sangat membantu saya :) Dalam mengerjakan latihan soal.. Makanya..aku download.. Wahahaha..😃 Segera download aplikasi bermanfaat ini !!! ...:DD
Pengguna Google,4,2022-02-16 14:04:07,"Mohon kepada semua staff dan pengembang Brainly untuk ngeban semua akun spammer, terutama akun pembuat pertanyaan yang berkaitan dengan info pribadi contohnya no telepon, soalnya sudah sangat meresahkan bagi para pengguna, jadi saya mohon semoga para staff bisa bertindak dengan cepat dan bisa membuat para user menjadi aman dan tentram dalam menggunakan aplikasi 🙏🙏🙏"
Pengguna Google,2,2022-02-16 11:36:53,"Makin banyak akun yang suka spam sesuatu yang ga termaksud pertanyaan untuk dapat dijawab di brainly. Spam nya bukan cuma 1-2 aja 😩 dan setiap hari pasti ada aja yang ngelakuin itu, semoga brainly dapat langsung memblokir akun akun tsb"
Pengguna Google,5,2022-02-16 11:33:30,"Apk nya ini bagus banget nggk nyesel kalo fowload apk ini coba kalian dowload pasti pr kalian atau tugas kalian capat selesai nya gara"" apk ini adek saya dan saya jadi giat belajar terimakasih yg sudh buat apk ini terimakasih banyak bdw perkenalkan nama aku Selly nama panjang Calista Selly Renata salam toleransi semuanya🍭🙏🤏"
Pengguna Google,5,2022-02-16 04:58:22,Aplikasi nyh bagus banget bisa lebih mendalam ilmu di sekolah dan aplikasi ini sangat membantu saya untuk lebih tau yang blom saya ketahui.Makasi banget aplikasi nyh
Pengguna Google,5,2022-02-16 02:14:35,Aplikasi nya sudah Bagus tapi saran saya jawaban nya bisa di salin agar bisa menghemat waktu saya saat mengerjakan soal dari hp
Pengguna Google,4,2022-02-16 00:29:52,Assalamualaikum knp ya mo buka brainly malah ada tulisan jaringan tidak ada pdhl saya buka app berdata bisa bisa aja tuh semoga dibaca dan dibaiki kalu udh bisa gw kasih bintang 5
Pengguna Google,5,2022-02-15 23:27:36,"Bagus banget aplikasi nya membantu aku dalam memahami belajar, apalagi sekarang ada fitur buku sekolah, yang membuat aku bisa baca² juga buku yang lain, buat menambah ilmu😍"
Pengguna Google,5,2022-02-15 15:06:02,Aplikasi ini sangat membantu saya dalam mengerjakan tugas sekolah Dengan aplikasi ini saya menjadi ringan dalam mengerjakan tugas yekan BRAINLY sangat berjasa Awokawoaiwoakwoksok:) :) matur tangkyu
Pengguna Google,4,2022-02-15 02:34:43,"Bagus Banget apk ny , membantu banget klo ada soal yg susah di pahami , tpi klian klo mo cari jawaban Hrus cri yg teliti dlu soal ny ada yg belum tepat sm soal kita . Udh gtu aja ya mks 😊😊"
Pengguna Google,5,2022-02-15 02:11:46,Aplikasi nya bagus dan berguna untuk belajar dengan menggunakkan brainly saya jadi mudah belajar matematika dan bukan matematika saja tapi yang lain juga ada
Pengguna Google,5,2022-02-14 16:53:38,"udh ada audio voice nya ada kameranya lagi gila sih mudah banget gw jawab soal pilgan mm apa lagi bahasa inggris,bagus banget sih ini aplikasi nya kalo bisa lebih dari 5 gw kasih anjir,padahal gw dh putus asa gak siap pr jdi besok gk mau sklh eh iseng iseng lihat brainly malah dapet versi kamera nya tingal foto gila sih mau mm,ipa bhs.ingris,semuanya bisa dan yg paling penting setiap soal pasti selalu ada jawabanya,walaupun ada yg salah yg penting ada yg gw isi di buku gw,makasih deh brainly😎🤩"
Pengguna Google,5,2022-02-14 14:17:30,"Apk ini bagus dan sangat mudah di pehami Dan apk ini gratis bagi orang yang tidak mampu bisa bimbel disinih loh berlaku untuk semua kalangan baik SD,smp,SMA,SMK, kuliah , mata pelajaran masuk semua makasih brainly"
Pengguna Google,5,2022-02-14 13:38:11,"Maa Syaa Allah, aplikasi bener-bener the best banget deh 👍 sangat-sangat membantu bagi pelajar,cari jawaban di brainly singkat, padat, dan jelas. Kalau saja bisa kasih ranting 10 pasti akan aku kasih untuk aplikasi sebagus ini, semoga kedepannya lebih bagus ya. Syukron jazakallah Khair aku ucapkan untuk yang membuat aplikasi ini, semoha sehat sllu."
Pengguna Google,3,2022-02-14 02:42:47,Aplikasi nya bagus banget!!!! Tapi sayang nya jawaban yang udh di kirimim ke orang lain gk bisa di hapus maka nya saya kasih rating 3 dulu.Tapi apk nya beemanfaat kok 👌👍🏻😁😄💪💪
Pengguna Google,5,2022-02-14 02:33:42,Bagus kok apknya aku jadi bisa gampang nyari jawaban trus emg ada banyak yang ngasih penjelasan lebih jadi lebih gampang deh~ rekomen dasi banget nih! Di Download ya semuanya!~
Pengguna Google,5,2022-02-14 02:05:47,Assalamualaikum aplikasi nya bagus banget tapi kenapa setiap aku liat orang yang berkomentar pasti kata terakhir nya .apa liat liat kebawah kangue udah bilang apk nya bagus . Pasti begitu🤬🤬🤬🤬🤬🤬
Pengguna Google,1,2022-02-13 20:39:31,"Mau login aja kok susah banget sih, yang nama nya udah di pakai orang lain lah, padahal udh di ganti bolak balik tapi tetep aja bilangnya nama nya udh di pakai orang lain, susah tau gk nyari ide nama🙄"
Pengguna Google,2,2022-02-13 14:13:58,"Aplikasi nya udh bagus, tapi kenapa sih kalau misalnya udh posting pertayaan nya tapi lama banget ngejawab nya padahal dikumpulin nya harus cepet cepet. Terus suka ada yang jawabannya ngasal lagi. Sama kalau misalnya udah ketemu jawabannya terus gak sengaja kepencet ke luar tapi kalau di cari lagi gak nemu nemu, jadi bikin kesel lama lama 😡. Jadi tolong diperbaiki lagi ya 😊"
Pengguna Google,5,2022-02-13 11:46:57,Aplikasi sangat bagus bisa memuncul kan jawaban terimakasih atas brainly dan semua kreator dan pencipta dan penerbit😊😊😊
Pengguna Google,1,2022-02-13 02:47:44,"Brainly kok error ya? Saya masuk katanya terjadi masalah pada koneksi. Padahal bagus aja koneksi ku Tolong diperbaiki, baru saya kasih bintang 5😑"
Pengguna Google,5,2022-02-12 13:00:44,Aplikasi ini sangat membantu jika ada pertanyaan bisa ditanya dan disini juga kita bisa membantu orang yang kesusahan saat ada PR ujian gitu jadi aku kasih bintang 5 jangan lupa download brainly iya
Pengguna Google,4,2022-02-12 10:42:44,Terkadang aplikasi ini bisa membantu tapi juga bisa salah jawaban ataw terlalu panjang jawabannya padahal cuman awalnya saja
Pengguna Google,5,2022-02-12 05:17:26,"Assalamualikum ., Aku kasih bintang 5 karna aplikasi ini bagus, dan yang komen di bawah tolong jangan kalo musalnya kita buka yang di bawah dan kalian bilang apa liat kan aku dah bilang bagus itu saranku 😊😊😊 ..."
Pengguna Google,4,2022-02-12 03:41:07,"Hello admin brainly ya aplikasi ini lumayan bagus tapi ketika ada pertanyaan dari orang lain saya agak takut menjawab nya (kalo suatu saat nanti ada soal yg saya bisa jawab) karna takut kalo itu contekan walaupun memang ada murid yg di bolehkan guru nya untuk membuka buku jadi saya ada saran jadi setiap mau bertanya di "" filter "" dulu apakah ini untuk pertanyaan pribadi atau bukan untuk mencontek atau memang untuk pekerjaan sekolah walaupun memang ribet tapi mungkin bisa di terapkan utuk kemanan"
Pengguna Google,5,2022-02-11 11:35:44,allhamdulilah aplikasinya bangus banget saya bisa lebih mudah belajar di BRAINLY dan guru yang menjawabnya juga ramah..terima kasih atas aplikasi ini semoga sukses terus ya...aminnn🤲
Pengguna Google,5,2022-02-11 10:32:40,"Aplikasinya bagus... Jawabannya bener semuanya... Gara-gara dowlond aplikasi brainly saya jadi dapet peringkat pertama, dengan nilai 95 keatas.. 😙😙😄"
Pengguna Google,5,2022-02-11 07:17:56,"Apk nya membantu banget,mudah buat dipelajari.dan ga nyesel sama sekali karna udah unduh apk ini,pokok nya bagus banget👍👍"
Pengguna Google,2,2022-02-11 04:05:29,"Breanly knp si, pas mau daftar atau msk gbsa ktny gada koneksi internet Padahal kuota masih banyak, dipake IG, FB, WA, Google dll bisa😴"
Pengguna Google,2,2022-02-11 01:30:50,"Dari kemarin cari jawaban ga bisa alasan internet saya rusak padahal sudah saya panggil ahli internet tpi katanya tidak rusak sampai saya pakai data seluler tetap tidak bisa,tolong perbaiki lagi baru saya kasih bintang 5"
Pengguna Google,5,2022-02-10 23:08:28,"Sangat membantu dalam belajar saya secara online,bisa membantu menjawab pertanyaan orang juga,terima kasih brainly !^^"
Pengguna Google,5,2022-02-10 22:44:59,"Aplikasi nya sangat membantu dalam belajar dan mengerjakan tugas sekolah,semoga kedepannya lebih baik, terimakasih brainly sukses terus🤩👍"
Pengguna Google,4,2022-02-10 14:09:08,Aplikasi Yang Bagus Buat Belajar Tapi.. Yang Jawab Banyak Sembarangan Tolong Jika Ada Yang Jawab Sembarangan Langsung Di Jawab Sama Ahli Nya. Soal saya
Pengguna Google,5,2022-02-10 14:01:52,Bagus brainly bisa buat belajar semua bisa SD bisa kelas kelas lain nya bagus banget pokok nya kalian harus dowload deh soalnya bagus pasir orang tua mu suka belajar di sini karena ini seperti latihan soal Ok kalian harus dowload ya 😆😆😉😉
Pengguna Google,4,2022-02-10 13:45:58,"Aplikasi ini sangat bagus aku kasih 4 Bintang,,,,,,,,,,tapi kenapa waktu saya buka tulisannya kesalahan sambungan padahal sinyal nya bagus tolong diperbaiki lagi🙏🙏🙏🙏 mohon maaf kalo ada kesalahan kata🙏🙏"
Pengguna Google,1,2022-02-10 11:28:12,"Apk ini sudah tidak bagus lagi. Disuruh nya kecilkan gambar sampe yg cuman pertaannya aja yg kelihatan, lah ini malah ga dapat jawabannya. Apk ini jangan di download karna udah jelek"
Pengguna Google,1,2022-02-10 10:26:39,Ini brainliy ya udah di download tapi pas aku ke browser pas cari jawabannya itu malah suruh download lagi kan itu aneh banget tapi aku minta maaf kalau lancang tolong di perbaiki ya🙏🙏🙏
Pengguna Google,4,2022-02-10 09:31:05,"Ya lumayanlah... Lumayan membantu buat tugas sekolah 🏫 Dan saya juga senang mendapatkan pelayanan mengganti username... Jadi ya sekian, buat kalian yang belum download brainly, download aja! Gak makan ruang hp banyak kok, dan gak ada iklan."
Pengguna Google,2,2022-02-10 09:17:08,"Coba kalo misalnya akun di brainly nya sudah dihapus pas kita Download lgi udh masuk ke akun nya ( otomatis) dan kalo bikin akun baru pake gmail yg buat akun lama/sama itu bisa di bikin lgi,,,tolong di perbaiki ya"
Pengguna Google,1,2022-02-10 05:19:57,"Apk nya sih bagus tapi kadang saya kesal karena jawaban saya ada yg selalu di hapus😤😤,dan ada jawaban saya yg sudah jadi jawaban terbaik malah hilang gimana dong ini😫 tolong diperbaiki lagi ya,segitu aja dulu ulasan dari saya terimakasih. HATI BILEK: RASA KECEWA😞"
Pengguna Google,1,2022-02-10 05:04:18,"Untuk pembuat apk mohon bila jawaban yg tidak ada di apk ditulis dengan keterangan ""SOAL YG ANDA TULISKAN/FOTO TIDAK DIKETAHUI"" jangan yg disalahin internet setiap cari soal yg ga ada tulisan nya kesalahan jaringan tapi pas cek buka ig/aplikasi yg menggunakan internet lancar"
Pengguna Google,5,2022-02-10 01:39:09,"Terima kasih banyak bagi saya karena bisa membantu saya dalam mengerjakan soal yg saya tidak mengerti, dan anak anak yg gk bisa jawab boleh melihat google atau brainly tapi kalau bisa jangan melihat google atau brainly, karena itu semua bisa menyebabkan kalian semua tidak mau mencari sendiri jawaban yg diberikan dari guru sekalian. Terima kasih banyak brainly, Terima kasih banyak creator, Terima kasih banyak development."
Pengguna Google,5,2022-02-09 22:16:00,"Bagus mudah di pahami, saya dowlod ini karena kalo liat di google selalu ketutupan padahal rata² jawabannya bener, akhirnya saya dowlod memuaskan sih kaya saya bayangin. WAJIB DOWLOD YG MASIH BINGUNG NGERJAIN TGS SEKOLAH YA REKOMENDASI BANGET DARI AKU!!!"
Pengguna Google,5,2022-02-09 14:00:56,"Brainly sangat membantu tugasku, di situ ada pembacaan buku untuk mengetahui jawabannya, ada juga pengetik untuk bertanya wowww sangat bagus jadi aku beri rating 5 yaa🤍🤍🤍🤍"
Pengguna Google,4,2022-02-09 13:08:54,aplikasi nya bagus bisa menyelesaikan tugas tugas yang sulit makasi brainly sehat terus....👍💪 Makasih kak yang udah bantu aku ...
Pengguna Google,5,2022-02-09 10:54:57,"Saya jadi gampang belajar mulai dari Pelajaran IPA sampai matematika. Sumpah ini aplikasi berguna banget, nyesel gak download. Semenjak download,nilai aku sekarang 90 sampai 100. Pembahasan mudah dimengerti dan gratis lagi. Top banget pokoknya! DOWNLOAD SEKARANG!!!!!!!"
Pengguna Google,5,2022-02-09 08:51:35,Saya baru mencobanya setelah itu saya langsung membuat pertanyaan setelah beberapa menit sudah ada 1 yang jawab pertanyaan saya setelah itu tidak lama kemudian pertanyaan saya di jawab lagi donkk aplikas brainly memang bagus Ayo download aplikasi brainly sekarang buat pertanyaan mudah tugas cepat selesai
Pengguna Google,4,2022-02-08 20:20:27,"Ini APK nya bagus banget, motivasi banget buat belajar. Membantu pekerjaan aku, jadinya ngerjain tugas jauh lebih cepet. Dan jawab pertanyaan di Brainly seru poll"
Pengguna Google,1,2022-02-08 19:20:40,"Terima kasih brainly. Cuma saya agak kecewa dengan moderator, semoga lebih selektif lagi kalau ingin menghapus jawaban. Saya menjawab pertanyaan tidak asal dan juga tidak copy paste. Bahkan penjelasan saya buat dengan bahasa yang mudah dipahami, tapi kenapa harus dihapus? Sementara ada jawaban yang asal tidak dihapus? Intinya kesel aja sih pengen gigit kepalanya."
Pengguna Google,2,2022-02-08 04:42:20,aplikasinya bagus. Tapi kurangnya ketika saya membuat pertanyaan di brainly. Kenapa ngak ada yang jawab ataupun lihat pertanyaan saya. Padahal saya sudah keluar poin banyak.
Pengguna Google,1,2022-02-07 05:25:55,"Makin kesini makin ga jelas tiba tiba,, terjadi kesalah internet padahal wifi lancar udh download berapa kali tetap sama!! !!!"
Pengguna Google,5,2022-02-07 02:54:24,"Apk ini sangat membantu banget pas masa2 daring/pas waktu ngerjain tugas,bagus banget deh pokok nya heheheh. Makasi ya brainly"
Pengguna Google,5,2022-02-07 00:10:16,"Pencarian semua mata pelajaran dengan mudah,mudah dipahami,serta anak² lain bisa belajar dengan mudah,terimakasih Brainly 🙏😊"
Pengguna Google,5,2022-02-06 15:19:05,"Aplikasinya bagus, akus suka karena bisa tau jawaban atau caranya pokoknya aku suka aku kasih 5 bintang aku suka banget jadi semua PR yang matematika bisa jawab😁"
Pengguna Google,5,2022-02-06 12:12:18,sejak saya menggunakan aplikasi Brainly saya lebih mudah untuk memahapi materi materi pelajaran saya yang sagat sangat sulit bagi saya terimakasih sudah membantu saya ya aplikasi Brainly😊
Pengguna Google,4,2022-02-06 08:38:06,"Kalau bisa,kl ngerjain soal di brainly bisa ga gausah pake kata kata ""maaf ya kalau salah"" itu tuh kek malah bikin ragu untuk nulis jawaban nya woyy,mending begini ""semoga membantu"" ,trs kl mau ngerjain soal tuh yg bener!!jangan cuma mau ambil poin nya aja . Sekian,terima kasih"
Pengguna Google,5,2022-02-06 08:35:03,Haiii Friends!!aku cuma mau bilang bahwa aplikasi ini ngebantu banget buat kalian yang masih belajar jarak jauh..jadi kan itu soalnya sudah semua...jdi aku minta bantu di brainly jadinya aku jumpa tuh jawaban nya.. makasih dh ad app ini.. aku kasih bintang 100000 deh
Pengguna Google,1,2022-02-06 05:41:15,Yaa sampai tak bisa berkata kata☺ Saya sudah membantu menjawab pertanyaan mereka dan hanya ingin membantu mereka yang kesulitan belajar.Jawaban saya jelas dan benar tapi kenapa selalu saja dihapus??? jadi habis poin saya☺
Pengguna Google,5,2022-02-06 03:53:50,"Saya suka banget sama aplikasi ""Brainly"" Ini. Aplikasi ini sangat membantu saya. Apa anda setuju.? Jika setuju maka ayo beri ranting Brainly bintang 5. Rating saya 10/10"
Pengguna Google,1,2022-02-04 13:47:07,"Kenapa sih aplikasi ini muncul di google terus padahal aku gak mau punya aplikasi ini walaupun berguna sih tapi jangan munculin digoogle dong dan pakai kata""akses melihat jawaban sudah habis tolong dihilangkan ya trima kasih !!!!!!!!!!!!!"
Pengguna Google,5,2022-02-04 10:48:22,"Aplikasinya bagus banget buruan download kalo gak kalian bakal nyesel,,,,,,,,aplikasinya juga membantu banget bagi anak anak yang masih sekolah ,,,,,,karena aplikasinya Bagus banget jadi aku kasih Bintang lima ya buruan download buruan"
Pengguna Google,4,2022-02-04 10:40:38,"Hallo sebenernya aplikasinya bagus bngt dan bermanfaat tapi kok saya bertanya jawabannya kata kata yang tidak baik tolong yang seperti itu di band karna tidak pantas untuk anak anak yang belum mengerti , mohon maaf terimakasih."
Pengguna Google,4,2022-02-03 11:08:19,"Aplikasi nya lumayan bagus Walaupun gak bisa selalu di andalin🗿🗿,tapi tetap bagus menurutku,jadi dowload untuk memudahkan anda 🙂👍"
Pengguna Google,4,2022-02-03 09:47:43,"Hi Tim Brainly!, Mohon untuk kedepannya untuk tim moderator agar berpikir sebelum sebelum menghapus jawaban penjawab :D, Karena kami sudah berpikir keras untuk menjawab soal dari penanya tapi jawaban yang kami jawab langsung dihapus dengan alasan ""jawaban harus akurat, jangan terlalu banyak komentar, dll"", Padahal jelas kami sudah menjawab soal dengan baik dan tidak asal-asal lan :D (Kecuali jika kami menjawab dengan asal-asal lan, silahkan dihapus). Saya yakin yang mengalami masalah seperti saya sudah banyak, Jadi mohon untuk kedepannya masalah seperti ini segera di atasi. Terimakasih :D"
Pengguna Google,5,2022-02-03 08:37:03,"Brainly banyak membantu saya dalam menjawab tugas secara online. Mulai dari pelajaran bahasa indonesia, pjok, sbdp, ppkn, tik, bahasa inggris. Braily dapat diunduh secara gratis. Dan kalimatnya yang unik. Beserta orang yang berbeda yang jawabanya bagus semua. Terimakasih atas kerjasamanya."
Pengguna Google,5,2022-02-02 14:09:58,"Aplikasinya bagus jd kita bisa sama² belajar di apk ini dan kita bisa membantu orang yang bertanya Pokoknya seru deh, Ayo doanload apknya sekarang juga🤗"
Pengguna Google,5,2022-02-02 13:45:35,"suka banget sama Brainly, menemukan soal jawaban yg susah ditemukan oleh google🤣 makasihh yaaa, thank youu developer! :> menambah ilmu dan pengetahuan bgt dari kaka kaka tutornya, aku juga bisa ngasih pengetahuan aku sedikit dikit hehe.. :)"
Pengguna Google,4,2022-02-02 12:21:00,"Aplikasinya membantu banget buat belajar, tapi tolong untuk akun di bagian profil ada emailnya, supaya kalau mau login di device yang berbeda seperti komputer bisa tau yang mana akun email yang dipakai, atau buat fitur scan"
Pengguna Google,4,2022-02-02 10:49:06,"Sebenarnya bagus untuk tau jawabannya yang tidak ada di buku,tapi saat lagi buka Google tolong kalo kesempatan melihat jawaban nya habis jangan suruh download karna siapa tau ada yang memory nya penuh. Ini saja saran ku semoga membantu , ya ☺️"
Pengguna Google,1,2022-02-02 07:07:59,Ini aplikasi cocok buat pemalas. Udah bantuin menuliskan caranya supaya siswa bisa berusaha ngerjakan sendiri malah dihapus. Alasannya tidak dilengkapi penjelasan yang diharapkan. Payah nih.
Pengguna Google,5,2022-02-02 06:10:10,"Apk nya bagus bgt, bsa bantu kita mengerjakan tgs juga kta bsa bantu soal orang lain, kita juga bsa dpt ranking, pkk ny apk ini bgs banget."
Pengguna Google,5,2022-02-02 00:26:00,Bagus apknya... Jadi bisa belajar tiap waktu... Karena brainly juga kita jadi tau pelajaran anak yg ada di tingkat di atas kita
Pengguna Google,5,2022-02-01 22:59:36,"Very good brainly .. Improve for the next.. Give additional learning questions, learning videos in all subjects and videos are also animated Sangat bagus brainly..Tingkatkan untuk selanjutnya...... Beri tambahan soal pembelajaran, video pembelajaran semua mata pelajaran dan video berupa animasi Oh ya tambahin dong fitur baru highliter kalo kita mau belajar di di stabilo /highliter tinggal di pencet stabilo warna selesai oh y lagi tambahin fitur buku kita isinya itu tugas pungguna dan rangkuman"
Pengguna Google,5,2022-02-01 16:18:14,"Membantu bgt apk nyaa-! Asli,nyesel bgt klo ga downlod Buruan downlod gaiss,jadi klo ada tugas kalian tinggal ketik tugasnya,muncul deh jawaban nya,pilih yg mnurut kalian tepat ya gaiss-!!"
Pengguna Google,1,2022-02-01 12:30:30,"Lol, aplikasi aneh, gw udah lama make pas mau buat pertanyaan malah suruh buat akun padahal gw sebelumnya udah buat akun, tiba tiba pas mo login lagi katanya udah ada yg pake"
Pengguna Google,2,2022-02-01 12:23:54,Braily kenapa pas aku mau masuk di suruh daftar lagu padahal saya sudah daftar dan akun lama saya yang di braily jadi hilang dan haruns daftar lagu tolong di perbaiki ya (apk nya sih bagus (
Pengguna Google,4,2022-02-01 08:31:09,"Tolong buat fitur, cari akun, ganti nama, berkirim pesan, juga tolong program dan sistem nya, saya banyak menemukan bug🙏🙏, untuk keseluruhan aplikasi sudah sangat membantu sekali"
Pengguna Google,5,2022-02-01 00:46:13,aplikasi yang sangat membantu sekali dan mudah dipahami trima kasih yang sudah membuat aplikasi ini sangat membantu sekali sekian dari saya tankyou. :) udah di bilang bagus kok liat ke bawah 😆
Pengguna Google,4,2022-01-31 11:49:34,Aplikasinya bagus tapi saran kalau g sengaja di cansle kan langsung keluar jadi kalau harus buka lagi kadang males bisakah tambahkan tulisan apakah kamu akan menutup aplikasi ini??? .... Sekian terimakasih....
Pengguna Google,2,2022-01-31 07:00:32,"Hai brainly , aplikasi ini memang cukup bagus dan membantu . Tapi saya ingin mengeluhkan satu masalah , sejak bulan Agustus 2021 saya mengajukan pertanyaan di brainly tetapi tidak ada yang menjawab . Semoga ulasan ini dibaca , sekian terimakasih"
Pengguna Google,5,2022-01-31 01:21:50,Bagus sekali brainly ini bisa buat pertanyaan yang sulit dan harus dikumpulkan sekarang di sekolah soal ku untung ada brainly yang mengajariku gratis juga ga perlu pake biaya aku suka banget 🤗 makasih brainly
Pengguna Google,1,2022-01-31 01:16:44,"Maaf Saya Kasih Bintang 1 Soalnya Masih Banyak Bug Di Aplikasi Ini Jadi Saya Merasa Tidak Nyaman Tolong Next Update Perbaiki Bug nya Seperti Kamera Putihh Itu Bug Suka Ngeselin Karna Saya Harus Kembali Keluar Lagi Dan Kenapa Branly Tidak Bisa Pakai Wifi Masa Harus Pake Data Mulu, Udah Segitu Saja Permintaan Saya Mohon Maaf Apabila Menyinggung 🙏🙏"
Pengguna Google,1,2022-01-31 00:59:16,"Sebenernya bagus,cuman kalo di web harus download aplikasi nya dulu,maksa banget sih buat download! Bintang nya gk akan ku ubah sama sekali"
Pengguna Google,5,2022-01-30 12:42:09,"Saya sangat suka dengan aplikasi ini karna materi dan semua pembelajaran yg saya pelajari ada semuanya di sini jika tidak ada kita bisa bertanya,pokok nya ini aplikasi belajar terseru deh"
Pengguna Google,3,2022-01-30 09:12:14,"Kadang membantu kadang enggak,kadang masuk akal kadang enggak,kadang jawaban dan soal yang saya tanyakan beda saya tanya nya lain jawabnya lain,😌"
Pengguna Google,4,2022-01-29 23:14:23,"halo, aplikasi brainly kenalin saya keyla dan panggil aku keke nah aplikasi ini juga bagus tambahan nya juga gak terlalu tinggi kek apk sebelah..., tetapi ada yang bug/error itu tuh... akun nya yang error pas mau dipasangin akun nya malahan ini kata nya itu wifinya dsn data nya gak bisa kemasuk gitu padahal wifinya udah bagus dan data nya juga , kalau aplikasi brainly sudah mengerti ya tolong diperbaikin ulang tolong ya..."
Pengguna Google,1,2022-01-29 14:52:37,Hai brainly sy dulu suka banget sama apk brainly tapi brainly pas say apdet apk nya sy tidak bisa menanyakan soal tolong di perbaiki lagi. Terimakasih
Pengguna Google,5,2022-01-28 14:25:42,"Apk nya bagus banget, untuk meminta jawaban yg diinginkan dan dapat berbagi jawaban atau membantu menjawab soal soal org lain. pokok nya apk brainly ini sangat bermanfaat untuk membantu kalian untuk menemukan jawaban yg kalian inginkan."
